"STN","OBS_DATE","TA_AVG","SI_DAY"
264,"2023-12-17",-4.7,6.73
264,"2023-12-18",-2.7,8.57
264,"2023-12-19",0.6,4.94
264,"2023-12-20",-1.9,8.07
264,"2023-12-21",-6.6,10.84
264,"2023-12-22",-6.3,11.36
264,"2023-12-23",-3.8,10.39
264,"2023-12-24",-1.6,7.57
264,"2023-12-25",-0.7,8.5
264,"2023-12-26",3.1,10.33
264,"2023-12-27",2.1,11.02
264,"2023-12-28",1.8,10.1
264,"2023-12-29",0.3,10.63
264,"2023-12-30",1.7,6.82
264,"2023-12-31",5.1,3.27
264,"2024-01-01",2.9,8.08
264,"2024-01-02",5,4.79
264,"2024-01-03",3.3,6.48
264,"2024-01-04",2.6,12.36
264,"2024-01-05",7,6.9
264,"2024-01-06",4.3,11.63
264,"2024-01-07",0,11.48
264,"2024-01-08",-1.1,12.35
264,"2024-01-09",0.1,3.28
264,"2024-01-10",2.3,9.21
264,"2024-01-11",1.2,12.02
264,"2024-01-12",6.1,11.25
264,"2024-01-13",1.2,12.32
264,"2024-01-14",3,12.19
264,"2024-01-15",1.8,12.86
264,"2024-01-16",-0.7,11.96
264,"2024-01-17",1.9,3.84
264,"2024-01-18",7.6,1.96
264,"2024-01-19",5.2,2.41
264,"2024-01-20",3.4,1.16
264,"2024-01-21",4.7,5.59
264,"2024-01-22",-3.5,8.79
264,"2024-01-23",-6.3,9.51
264,"2024-01-24",-4.2,13.68
264,"2024-01-25",-2.4,13.81
264,"2024-01-26",1.4,13.34
264,"2024-01-27",1,13.78
264,"2024-01-28",0.1,13.41
264,"2024-01-29",-1.8,14.32
264,"2024-01-30",0.6,13.49
264,"2024-01-31",7.6,13.27
264,"2024-02-01",7.1,4.06
264,"2024-02-02",5.9,11.38
264,"2024-02-03",4.9,4.33
264,"2024-02-04",5,4.16
264,"2024-02-05",3.1,2.48
264,"2024-02-06",3.4,4.87
264,"2024-02-07",1.3,14.8
264,"2024-02-08",0.4,14.35
264,"2024-02-09",0.9,15.67
264,"2024-02-10",1.7,14.54
264,"2024-02-11",3.3,11.14
264,"2024-02-12",2.5,16.91
264,"2024-02-13",5.6,16.26
264,"2024-02-14",8.2,8.5
264,"2024-02-15",5.5,4.65
264,"2024-02-16",1.1,15.73
264,"2024-02-17",3.7,17.32
264,"2024-02-18",5.3,5.86
264,"2024-02-19",12.4,4.56
264,"2024-02-20",7.1,1.21
264,"2024-02-21",4.8,1.45
264,"2024-02-22",2.3,1.71
264,"2024-02-23",2.3,4.9
264,"2024-02-24",2.8,8.57
264,"2024-02-25",3.4,8.02
264,"2024-02-26",3.4,17.21
264,"2024-02-27",2.3,13.75
264,"2024-02-28",3.8,17.76
264,"2024-02-29",3.7,2.81
264,"2024-03-01",-0.7,19.62
264,"2024-03-02",-1,19.96
264,"2024-03-03",5.7,10.66
264,"2024-03-04",8.9,13.67
264,"2024-03-05",4.6,1.44
264,"2024-03-06",7.6,10.57
264,"2024-03-07",5.1,12.34
264,"2024-03-08",3.7,19.57
264,"2024-03-09",2.8,21.42
264,"2024-03-10",3.7,21.95
264,"2024-03-11",4.6,10.26
264,"2024-03-12",5.1,11.75
264,"2024-03-13",7.2,21.81
264,"2024-03-14",6.2,19.75
264,"2024-03-15",7.8,22.29
264,"2024-03-16",10.9,19.95
264,"2024-03-17",11.9,18.96
264,"2024-03-18",8.8,21.75
264,"2024-03-19",8.3,14
264,"2024-03-20",5,23.28
264,"2024-03-21",4.3,23.43
264,"2024-03-22",8.2,16.12
264,"2024-03-23",17.2,22.12
264,"2024-03-24",12.1,4.3
264,"2024-03-25",9.3,3.02
264,"2024-03-26",7.8,10.4
264,"2024-03-27",9.2,16
264,"2024-03-28",9,2
264,"2024-03-29",11.4,14.34
264,"2024-03-30",11.2,16.54
264,"2024-03-31",11.2,19.21
266,"2023-04-01",16.4,22.12
266,"2023-04-02",17.2,24.76
266,"2023-04-03",15.6,24.71
266,"2023-04-04",14.9,10.68
266,"2023-04-05",14.4,1.61
266,"2023-04-06",11,6.42
266,"2023-04-07",10.9,21.58
266,"2023-04-08",9.5,25.73
266,"2023-04-09",12.5,26.38
266,"2023-04-10",13.1,24.4
266,"2023-04-11",15.9,11.69
266,"2023-04-12",14.6,26.63
266,"2023-04-13",14.3,24.3
266,"2023-04-14",13.3,4.58
266,"2023-04-15",14.4,10.18
266,"2023-04-16",12.6,12.09
266,"2023-04-17",13.4,25.01
266,"2023-04-18",16.7,2.43
266,"2023-04-19",17.3,3.17
266,"2023-04-20",20.7,25.09
266,"2023-04-21",19.1,19.62
266,"2023-04-22",15.6,24.2
266,"2023-04-23",14.4,13.78
266,"2023-04-24",13,8.49
266,"2023-04-25",10,3.07
266,"2023-04-26",11.8,26.82
266,"2023-04-27",13.6,27.26
266,"2023-04-28",16.1,18.73
266,"2023-04-29",15.8,4.94
266,"2023-04-30",15.2,27.73
266,"2023-05-01",16.8,28.37
266,"2023-05-02",16.8,25.43
266,"2023-05-03",16.7,9.34
266,"2023-05-04",16.2,1.49
266,"2023-05-05",18.8,1.2
266,"2023-05-06",16.3,3.96
266,"2023-05-07",11.6,4.38
266,"2023-05-08",14.3,25.78
266,"2023-05-09",17.2,24.39
266,"2023-05-10",18.7,25.6
266,"2023-05-11",18.3,24.51
266,"2023-05-12",17.6,18.95
266,"2023-05-13",16.3,17.38
266,"2023-05-14",19.1,26.71
266,"2023-05-15",19.4,24.52
266,"2023-05-16",21.5,26.83
266,"2023-05-17",20.8,26.6
266,"2023-05-18",17.5,5.23
266,"2023-05-19",20,22.74
266,"2023-05-20",19.6,27.78
266,"2023-05-21",21,28.01
266,"2023-05-22",17.4,7.67
266,"2023-05-23",17.7,25.35
266,"2023-05-24",19.2,20.45
266,"2023-05-25",19.8,26.91
266,"2023-05-26",20.6,13.4
266,"2023-05-27",21.8,14.77
266,"2023-05-28",21.4,4.82
266,"2023-05-29",21.6,4.16
266,"2023-05-30",19.5,5.7
266,"2023-05-31",20.9,28.51
266,"2023-06-01",17.8,4.35
266,"2023-06-02",23.4,29.01
266,"2023-06-03",22,25.48
266,"2023-06-04",22.7,25.52
266,"2023-06-05",22,16.75
266,"2023-06-06",21.2,26.74
266,"2023-06-07",22.2,24.54
266,"2023-06-08",21.8,22.29
266,"2023-06-09",22.1,24.76
266,"2023-06-10",23,21.44
266,"2023-06-11",23.6,19.42
266,"2023-06-12",24.1,25.1
266,"2023-06-13",23.8,23.92
266,"2023-06-14",23.2,23.19
266,"2023-06-15",21.8,23.68
266,"2023-06-16",24,29.46
266,"2023-06-17",24.5,24.47
266,"2023-06-18",25.9,25.93
266,"2023-06-19",25.3,26.02
266,"2023-06-20",23.4,17.87
266,"2023-06-21",21.6,4.96
266,"2023-06-22",24,28.99
266,"2023-06-23",24,26.57
266,"2023-06-24",23.5,22.86
266,"2023-06-25",21.3,9.24
266,"2023-06-26",23.5,3.15
266,"2023-06-27",25.1,21.65
266,"2023-06-28",22.2,9.81
266,"2023-06-29",24.2,3.3
266,"2023-06-30",24,6.31
266,"2023-07-01",23.7,7.55
266,"2023-07-02",25,18.63
266,"2023-07-03",26.1,18.34
266,"2023-07-04",23.2,2.13
266,"2023-07-05",26.2,23.62
266,"2023-07-06",25.5,22.37
266,"2023-07-07",22.3,2.61
266,"2023-07-08",23.5,6.29
266,"2023-07-09",25.1,4.66
266,"2023-07-10",26.4,16.4
266,"2023-07-11",24.7,3.72
266,"2023-07-12",24.6,1.59
266,"2023-07-13",26,5.66
266,"2023-07-14",25.3,2.64
266,"2023-07-15",25.5,8.09
266,"2023-07-16",23.4,6.55
266,"2023-07-17",25.7,11.9
266,"2023-07-18",24.4,2.21
266,"2023-07-19",25.7,12.69
266,"2023-07-20",26.4,20.53
266,"2023-07-21",26.1,22.76
266,"2023-07-22",24.2,5.97
266,"2023-07-23",26.8,12.09
266,"2023-07-24",25.7,6.83
266,"2023-07-25",26.7,14.44
266,"2023-07-26",27,16.24
266,"2023-07-27",28.1,26.3
266,"2023-07-28",27.7,15.52
266,"2023-07-29",29.2,26.59
266,"2023-07-30",28.3,20.23
266,"2023-07-31",29,25.88
266,"2023-08-01",29.1,26.35
266,"2023-08-02",29.8,27.28
266,"2023-08-03",30,25.57
266,"2023-08-04",29.5,22.25
266,"2023-08-05",30.6,26.46
266,"2023-08-06",30.5,22.69
266,"2023-08-07",30.5,22.71
266,"2023-08-08",30.7,24.96
266,"2023-08-09",26.1,3.54
266,"2023-08-10",24,6.99
266,"2023-08-11",26.6,24.45
266,"2023-08-12",27.9,22.8
266,"2023-08-13",27.5,20.36
266,"2023-08-14",28.3,25.57
266,"2023-08-15",27.5,20.33
266,"2023-08-16",27.6,13.97
266,"2023-08-17",27.2,17.04
266,"2023-08-18",27,12.85
266,"2023-08-19",28.2,16.01
266,"2023-08-20",29.2,25.33
266,"2023-08-21",28.7,21.36
266,"2023-08-22",28.4,17.33
266,"2023-08-23",27.6,11.91
266,"2023-08-24",25.5,4.53
266,"2023-08-25",26.4,23.6
266,"2023-08-26",26.8,22.78
266,"2023-08-27",27,15.49
266,"2023-08-28",26.1,7.35
266,"2023-08-29",26.9,9.39
266,"2023-08-30",25.1,6.25
266,"2023-08-31",25.6,18.29
266,"2023-09-01",26.1,20.35
266,"2023-09-02",24.4,9.47
266,"2023-09-03",26.5,16.6
266,"2023-09-04",27.4,19.94
266,"2023-09-05",27.1,20.53
266,"2023-09-06",26.2,20.87
266,"2023-09-07",25.2,24.36
266,"2023-09-08",24.4,23.66
266,"2023-09-09",24.9,23.35
266,"2023-09-10",25,23.51
266,"2023-09-11",25.5,17.42
266,"2023-09-12",25.9,16.79
266,"2023-09-13",25.2,6.35
266,"2023-09-14",23.1,4
266,"2023-09-15",23.9,8.87
266,"2023-09-16",23.6,2.54
266,"2023-09-17",25,11.81
266,"2023-09-18",26.1,22.12
266,"2023-09-19",24.5,16.74
266,"2023-09-20",23.5,2.31
266,"2023-09-21",21.6,4.76
266,"2023-09-22",22.1,15.35
266,"2023-09-23",21.4,14.47
266,"2023-09-24",22.2,21.19
266,"2023-09-25",22.8,9.33
266,"2023-09-26",23.6,7.58
266,"2023-09-27",23.6,11.53
266,"2023-09-28",23.9,20.28
266,"2023-09-29",23.1,19.91
266,"2023-09-30",20.1,12.81
266,"2023-10-01",20.3,20.71
266,"2023-10-02",19.5,19.29
266,"2023-10-03",18.2,4.23
266,"2023-10-04",19.6,18.37
266,"2023-10-05",17.7,19.35
266,"2023-10-06",16,10.07
266,"2023-10-07",17.4,6.51
266,"2023-10-08",18.1,10.02
266,"2023-10-09",19.9,11.9
266,"2023-10-10",18.9,17.12
266,"2023-10-11",19.2,18.2
266,"2023-10-12",17.8,18.08
266,"2023-10-13",18.5,13.12
266,"2023-10-14",18.4,15.59
266,"2023-10-15",16.9,13.71
266,"2023-10-16",16.7,17.95
266,"2023-10-17",16.1,17.95
266,"2023-10-18",17.3,17.34
266,"2023-10-19",18.2,13.05
266,"2023-10-20",14,16.11
266,"2023-10-21",12.5,11.63
266,"2023-10-22",13.9,12.19
266,"2023-10-23",15.5,15.72
266,"2023-10-24",15.7,14.18
266,"2023-10-25",17.5,15.4
266,"2023-10-26",18.3,14.54
266,"2023-10-27",16.6,15.56
266,"2023-10-28",15.7,14.82
266,"2023-10-29",16,14.69
266,"2023-10-30",16.3,14.58
266,"2023-10-31",16.7,14.79
266,"2023-11-01",17.9,13.78
266,"2023-11-02",19.3,14.65
266,"2023-11-03",19.8,14.22
266,"2023-11-04",19.7,8.54
266,"2023-11-05",20,6.45
266,"2023-11-06",16.9,6.07
266,"2023-11-07",11.3,14.07
266,"2023-11-08",11.7,14.29
266,"2023-11-09",15.9,9.28
266,"2023-11-10",11,11.68
266,"2023-11-11",7.4,12.14
266,"2023-11-12",6.1,14.03
266,"2023-11-13",6.2,14.39
266,"2023-11-14",7.8,13.47
266,"2023-11-15",9.5,12.85
266,"2023-11-16",7.6,2.72
266,"2023-11-17",5.5,9.83
266,"2023-11-18",3.9,13.71
266,"2023-11-19",9.8,11.76
266,"2023-11-20",9.7,12.65
266,"2023-11-21",10.2,12.95
266,"2023-11-22",12.3,12.68
266,"2023-11-23",14.3,9.97
266,"2023-11-24",4.6,12.99
266,"2023-11-25",2.6,12.84
266,"2023-11-26",4.9,6.68
266,"2023-11-27",9,5.56
266,"2023-11-28",6.1,12.15
266,"2023-11-29",5.8,6.76
266,"2023-11-30",1.7,11.9
266,"2023-12-01",1.7,11.86
266,"2023-12-02",3.9,7.72
266,"2023-12-03",6.7,11.85
266,"2023-12-04",5.9,11.15
266,"2023-12-05",8.2,11.33
266,"2023-12-06",9.3,7.34
266,"2023-12-07",8.3,11.29
266,"2023-12-08",12.2,10.25
266,"2023-12-09",15.3,8.7
266,"2023-12-10",14.1,9.68
266,"2023-12-11",13.1,1.14
266,"2023-12-12",10,2.49
266,"2023-12-13",10.2,10.96
266,"2023-12-14",11.2,1.31
266,"2023-12-15",12.2,1.73
266,"2023-12-16",1.9,6.62
266,"2023-12-17",-3.2,11.89
266,"2023-12-18",-1.7,8.72
266,"2023-12-19",2,8.5
266,"2023-12-20",-0.8,7.95
266,"2023-12-21",-5.2,11.78
266,"2023-12-22",-4.9,11.83
266,"2023-12-23",-1.7,9.92
266,"2023-12-24",0.7,10.51
266,"2023-12-25",0.8,9.06
266,"2023-12-26",3.7,10.66
266,"2023-12-27",6,10.8
266,"2023-12-28",5.9,9.88
266,"2023-12-29",4.2,10.87
266,"2023-12-30",5.8,7.85
266,"2023-12-31",6,4.98
266,"2024-01-01",6.2,8.6
266,"2024-01-02",6.8,10.07
266,"2024-01-03",5.2,10.13
266,"2024-01-04",4.2,11.78
266,"2024-01-05",7.4,10.57
266,"2024-01-06",5.6,10.84
266,"2024-01-07",0.9,11.73
266,"2024-01-08",-0.5,12.24
266,"2024-01-09",1.6,3.06
266,"2024-01-10",3.5,7.89
266,"2024-01-11",2.5,12.48
266,"2024-01-12",6.5,11.59
266,"2024-01-13",4.5,12.33
266,"2024-01-14",7.6,11.31
266,"2024-01-15",3.2,13.08
266,"2024-01-16",2.7,11.98
266,"2024-01-17",6.8,3.31
266,"2024-01-18",9.9,2.01
266,"2024-01-19",6.5,2.98
266,"2024-01-20",5.9,1.69
266,"2024-01-21",7.1,6.27
266,"2024-01-22",-2.1,11.94
266,"2024-01-23",-5.2,12.25
266,"2024-01-24",-3.4,13.12
266,"2024-01-25",-0.9,13.92
266,"2024-01-26",1.8,13.43
266,"2024-01-27",3.1,13.47
266,"2024-01-28",2.7,13.98
266,"2024-01-29",2.3,14.08
266,"2024-01-30",4.4,11.71
266,"2024-01-31",8.7,11.96
266,"2024-02-01",7.3,3.08
266,"2024-02-02",6.3,7.46
266,"2024-02-03",6.6,4.46
266,"2024-02-04",7.5,9.26
266,"2024-02-05",5.3,2.99
266,"2024-02-06",4.2,4.23
266,"2024-02-07",3.2,14.93
266,"2024-02-08",3.3,13.54
266,"2024-02-09",3.7,15.65
266,"2024-02-10",4.1,14.8
266,"2024-02-11",4,13.59
266,"2024-02-12",5,16.25
266,"2024-02-13",10,15.11
266,"2024-02-14",13.3,5.63
266,"2024-02-15",9.2,13.55
266,"2024-02-16",5.2,16.95
266,"2024-02-17",7.1,17.25
266,"2024-02-18",9,2.16
266,"2024-02-19",14.8,5.49
266,"2024-02-20",8.5,1.29
266,"2024-02-21",5.9,2.58
266,"2024-02-22",3.8,3.2
266,"2024-02-23",3.8,6.48
266,"2024-02-24",4.3,9.35
266,"2024-02-25",5.2,5.66
266,"2024-02-26",6.5,17.34
266,"2024-02-27",5.6,17.29
266,"2024-02-28",7.5,18.42
266,"2024-02-29",5.8,2.84
266,"2024-03-01",0.2,19.85
266,"2024-03-02",0.5,20.28
266,"2024-03-03",5.4,11.53
266,"2024-03-04",8,12.28
266,"2024-03-05",7.1,2.61
266,"2024-03-06",9.6,13.65
266,"2024-03-07",6.8,15.47
266,"2024-03-08",4.7,20.79
266,"2024-03-09",4.6,21.35
266,"2024-03-10",6.1,21.31
266,"2024-03-11",7.7,9.85
266,"2024-03-12",7.7,12.95
266,"2024-03-13",8.9,21.99
266,"2024-03-14",10.7,20.68
266,"2024-03-15",12,22.24
266,"2024-03-16",12.7,19.87
266,"2024-03-17",12.8,18.49
266,"2024-03-18",9.1,20.85
266,"2024-03-19",10,15.58
266,"2024-03-20",5.8,23.29
266,"2024-03-21",6.3,23.32
266,"2024-03-22",10.5,11.16
266,"2024-03-23",16.6,19.45
266,"2024-03-24",12,2.54
266,"2024-03-25",10.4,4.03
266,"2024-03-26",9.3,12.37
266,"2024-03-27",10.8,18.08
266,"2024-03-28",10.6,1.54
266,"2024-03-29",11.9,17.08
266,"2024-03-30",13.3,12.69
266,"2024-03-31",13.4,16.81
276,"2023-04-01",10.9,24.13
276,"2023-04-02",9.6,23.45
276,"2023-04-03",9.3,24.06
276,"2023-04-04",12.6,16.11
276,"2023-04-05",13.4,4.19
276,"2023-04-06",10.8,9.31
276,"2023-04-07",10.2,23.18
276,"2023-04-08",7.1,26.14
276,"2023-04-09",9.1,27.4
276,"2023-04-10",11.1,24.83
276,"2023-04-11",14.3,19.48
276,"2023-04-12",10.9,26.31
276,"2023-04-13",10.8,21.7
276,"2023-04-14",12.8,11.48
276,"2023-04-15",10.3,4.73
276,"2023-04-16",8.4,12.93
276,"2023-04-17",10.3,23.74
276,"2023-04-18",11.1,4.31
276,"2023-04-19",15.5,24.75
276,"2023-04-20",18.6,20.2
276,"2023-04-21",12.1,19.62
276,"2023-04-22",10.4,23.53
276,"2023-04-23",10.4,22.21
276,"2023-04-24",9.4,14.49
276,"2023-04-25",6.5,5.26
276,"2023-04-26",9.3,21.71
276,"2023-04-27",11.2,27.2
276,"2023-04-28",15.3,29.03
276,"2023-04-29",14.4,6.95
276,"2023-04-30",12.6,28.21
276,"2023-05-01",12.9,26.2
276,"2023-05-02",13.5,24.78
276,"2023-05-03",17.1,26.66
276,"2023-05-04",17.8,19.78
276,"2023-05-05",18.3,6.58
276,"2023-05-06",12,2.72
276,"2023-05-07",10.3,5.81
276,"2023-05-08",10.6,27.14
276,"2023-05-09",14.3,29.25
276,"2023-05-10",15,29.56
276,"2023-05-11",13.6,26.34
276,"2023-05-12",16,23.13
276,"2023-05-13",16.2,20.42
276,"2023-05-14",16,25.14
276,"2023-05-15",17.7,28.76
276,"2023-05-16",20.8,28.35
276,"2023-05-17",21.6,29.83
276,"2023-05-18",16.3,5.97
276,"2023-05-19",17.1,14.36
276,"2023-05-20",18.4,27.85
276,"2023-05-21",20.1,25.24
276,"2023-05-22",14.8,9.84
276,"2023-05-23",13.9,23.05
276,"2023-05-24",15.7,22.06
276,"2023-05-25",18.2,27.33
276,"2023-05-26",20.1,23.4
276,"2023-05-27",20.8,12.76
276,"2023-05-28",19.6,3.84
276,"2023-05-29",19.1,4
276,"2023-05-30",17.2,8.24
276,"2023-05-31",17.1,30.51
276,"2023-06-01",17,13.98
276,"2023-06-02",21.3,28.03
276,"2023-06-03",19.8,28.79
276,"2023-06-04",20.1,30.81
276,"2023-06-05",20,26.1
276,"2023-06-06",20.6,28.62
276,"2023-06-07",20.4,22.14
276,"2023-06-08",21.8,23.14
276,"2023-06-09",21.4,27.96
276,"2023-06-10",20.3,23.16
276,"2023-06-11",21,20.03
276,"2023-06-12",21.1,23.97
276,"2023-06-13",21.5,23.94
276,"2023-06-14",19.2,19.21
276,"2023-06-15",18,21.65
276,"2023-06-16",21.9,28.48
276,"2023-06-17",23.8,28.93
276,"2023-06-18",23.7,27.68
276,"2023-06-19",22.1,27.83
276,"2023-06-20",20.5,19.84
276,"2023-06-21",20.3,4.77
276,"2023-06-22",21.9,17.54
276,"2023-06-23",22.2,26.36
276,"2023-06-24",22.8,29.4
276,"2023-06-25",22.9,21.26
276,"2023-06-26",23.6,9.54
276,"2023-06-27",25.7,25.27
276,"2023-06-28",24.3,25.15
276,"2023-06-29",24.4,9.14
276,"2023-06-30",22.6,5.14
276,"2023-07-01",24.8,28.7
276,"2023-07-02",25.3,22.79
276,"2023-07-03",24.5,27.28
276,"2023-07-04",24.1,13.4
276,"2023-07-05",24.9,22.88
276,"2023-07-06",24.2,23.69
276,"2023-07-07",20,4.09
276,"2023-07-08",22.8,16.86
276,"2023-07-09",24.7,20.07
276,"2023-07-10",25.7,21.25
276,"2023-07-11",23,7.35
276,"2023-07-12",25.3,17.24
276,"2023-07-13",24.3,5.04
276,"2023-07-14",24.5,5.98
276,"2023-07-15",24.4,6.02
276,"2023-07-16",24.5,15.12
276,"2023-07-17",25.5,18.67
276,"2023-07-18",22.4,3.99
276,"2023-07-19",24.2,26.99
276,"2023-07-20",25.3,23.43
276,"2023-07-21",23.9,21.26
276,"2023-07-22",23.9,19.34
276,"2023-07-23",25.9,8.31
276,"2023-07-24",26,13.75
276,"2023-07-25",25,15.17
276,"2023-07-26",25.8,19.26
276,"2023-07-27",26.5,27.07
276,"2023-07-28",27.9,21.73
276,"2023-07-29",27.8,26.97
276,"2023-07-30",27.5,22.98
276,"2023-07-31",26.7,19.33
276,"2023-08-01",27.5,24.29
276,"2023-08-02",27.4,24.4
276,"2023-08-03",28.6,25.88
276,"2023-08-04",28.2,20.34
276,"2023-08-05",29.1,26.43
276,"2023-08-06",28.4,25.49
276,"2023-08-07",27.9,23.42
276,"2023-08-08",27.1,17.48
276,"2023-08-09",24.9,4.12
276,"2023-08-10",23.5,3.21
276,"2023-08-11",25.9,25.38
276,"2023-08-12",25.2,21.64
276,"2023-08-13",25.8,22.43
276,"2023-08-14",25.3,19.27
276,"2023-08-15",26.2,24.31
276,"2023-08-16",25.6,24.93
276,"2023-08-17",24.6,10.66
276,"2023-08-18",24.1,10.74
276,"2023-08-19",26,14.85
276,"2023-08-20",26.3,20.41
276,"2023-08-21",26.9,20.35
276,"2023-08-22",27,20.46
276,"2023-08-23",26.7,24.07
276,"2023-08-24",24.2,9.88
276,"2023-08-25",25.4,22.88
276,"2023-08-26",23.4,22.5
276,"2023-08-27",23.7,20.63
276,"2023-08-28",24.3,11.45
276,"2023-08-29",25.4,10.26
276,"2023-08-30",23.9,3.22
276,"2023-08-31",22.9,12.37
276,"2023-09-01",23.8,17.87
276,"2023-09-02",22.9,14.43
276,"2023-09-03",24,15.42
276,"2023-09-04",24.6,17.86
276,"2023-09-05",23.8,23.17
276,"2023-09-06",22.2,17.45
276,"2023-09-07",20.9,24.59
276,"2023-09-08",20.5,22.49
276,"2023-09-09",20.9,23.26
276,"2023-09-10",21.2,21.19
276,"2023-09-11",23,21.64
276,"2023-09-12",23.6,16.61
276,"2023-09-13",22.9,7.36
276,"2023-09-14",21.7,6.75
276,"2023-09-15",21.1,3.04
276,"2023-09-16",22.4,6.31
276,"2023-09-17",23.7,11
276,"2023-09-18",24.4,16.96
276,"2023-09-19",22.6,17.92
276,"2023-09-20",20.2,3.18
276,"2023-09-21",18.6,7.85
276,"2023-09-22",18,17.66
276,"2023-09-23",18.2,17.43
276,"2023-09-24",18.2,17.14
276,"2023-09-25",19.3,9.93
276,"2023-09-26",19.6,2.34
276,"2023-09-27",21.2,5.51
276,"2023-09-28",21.2,17.39
276,"2023-09-29",18.5,9.99
276,"2023-09-30",17.5,16.21
276,"2023-10-01",15.9,20.29
276,"2023-10-02",13.5,19.04
276,"2023-10-03",13.9,7.64
276,"2023-10-04",16.6,17.02
276,"2023-10-05",12.8,20.92
276,"2023-10-06",12.3,18.92
276,"2023-10-07",14.1,10.22
276,"2023-10-08",14.7,9.14
276,"2023-10-09",15.2,10.26
276,"2023-10-10",14,14.79
276,"2023-10-11",12.2,14.58
276,"2023-10-12",12.4,16.25
276,"2023-10-13",14.1,14.92
276,"2023-10-14",13.3,10.22
276,"2023-10-15",12.6,14.51
276,"2023-10-16",11.7,16.45
276,"2023-10-17",9.7,17.43
276,"2023-10-18",11,17.15
276,"2023-10-19",13,6.4
276,"2023-10-20",10.9,17.54
276,"2023-10-21",6.2,13.17
276,"2023-10-22",8.3,16.21
276,"2023-10-23",10,16.28
276,"2023-10-24",10.5,14.22
276,"2023-10-25",11.5,14.56
276,"2023-10-26",12.9,13.74
276,"2023-10-27",10.7,7.03
276,"2023-10-28",9.7,14.51
276,"2023-10-29",9.8,13.69
276,"2023-10-30",9.8,13.68
276,"2023-10-31",10.1,14.32
276,"2023-11-01",11.7,11.5
276,"2023-11-02",13.7,13.59
276,"2023-11-03",13.7,14.68
276,"2023-11-04",15,4.21
276,"2023-11-05",17.6,8.22
276,"2023-11-06",16.2,5.14
276,"2023-11-07",7.6,15.15
276,"2023-11-08",6.1,13.52
276,"2023-11-09",9.8,11.23
276,"2023-11-10",7.8,11.85
276,"2023-11-11",2.4,8.49
276,"2023-11-12",1,14.53
276,"2023-11-13",0.6,15.37
276,"2023-11-14",1.8,14.48
276,"2023-11-15",2.3,13.72
276,"2023-11-16",2.8,3.55
276,"2023-11-17",3.7,12.66
276,"2023-11-18",0.7,13.45
276,"2023-11-19",7.3,11.34
276,"2023-11-20",4.1,13.18
276,"2023-11-21",3,13.79
276,"2023-11-22",4.8,13.67
276,"2023-11-23",9.4,10.47
276,"2023-11-24",1.1,13.31
276,"2023-11-25",-2.6,13.01
276,"2023-11-26",1.2,10.25
276,"2023-11-27",4.1,3.26
276,"2023-11-28",3.2,11.6
276,"2023-11-29",2,10.51
276,"2023-11-30",-3,12.69
276,"2023-12-01",-2.2,12.45
276,"2023-12-02",-0.9,9.93
276,"2023-12-03",1.5,12.19
276,"2023-12-04",-1.1,12.86
276,"2023-12-05",1.2,11.71
276,"2023-12-06",2.2,7.52
276,"2023-12-07",3.8,10.69
276,"2023-12-08",4.4,10.89
276,"2023-12-09",7,9.37
276,"2023-12-10",8,8.68
276,"2023-12-11",10.8,0.67
276,"2023-12-12",6.5,4.44
276,"2023-12-13",3.4,6.09
276,"2023-12-14",5.8,2.7
276,"2023-12-15",7,1.04
276,"2023-12-16",-0.7,4.96
276,"2023-12-17",-8.1,11.88
276,"2023-12-18",-6.1,9.97
276,"2023-12-19",-3.3,8.87
276,"2023-12-20",-5.1,9.64
276,"2023-12-21",-9.3,11.76
276,"2023-12-22",-9.8,11.81
276,"2023-12-23",-8.7,11.52
276,"2023-12-24",-5,10.01
276,"2023-12-25",-3.3,7.96
276,"2023-12-26",1,9.39
276,"2023-12-27",-0.4,10.95
276,"2023-12-28",-0.8,9.97
276,"2023-12-29",-1.9,10.93
276,"2023-12-30",-0.3,6.95
276,"2023-12-31",2.6,3.97
276,"2024-01-01",2,5.03
276,"2024-01-02",2.2,4.82
276,"2024-01-03",1.2,5.87
276,"2024-01-04",-1.7,12.33
276,"2024-01-05",2.4,6.32
276,"2024-01-06",0.3,11.49
276,"2024-01-07",-2.7,11.73
276,"2024-01-08",-6.8,12.89
276,"2024-01-09",-3.1,3.37
276,"2024-01-10",0.9,7.79
276,"2024-01-11",-0.7,11.71
276,"2024-01-12",3.4,11.6
276,"2024-01-13",-0.9,12.23
276,"2024-01-14",1.3,10.89
276,"2024-01-15",-0.9,12.03
276,"2024-01-16",-3.6,12.6
276,"2024-01-17",0.1,4.17
276,"2024-01-18",3.8,0.69
276,"2024-01-19",3.3,1.26
276,"2024-01-20",3.2,1.5
276,"2024-01-21",3.7,5.68
276,"2024-01-22",-4.7,12.14
276,"2024-01-23",-10.4,13.51
276,"2024-01-24",-9,13.95
276,"2024-01-25",-6.8,14.19
276,"2024-01-26",-3.1,14.17
276,"2024-01-27",-2.7,13.94
276,"2024-01-28",-2.8,13.7
276,"2024-01-29",-4,14.55
276,"2024-01-30",-2.3,13.56
276,"2024-01-31",3,13.75
276,"2024-02-01",1.6,5.7
276,"2024-02-02",1.1,6.59
276,"2024-02-03",0.4,2.9
276,"2024-02-04",3.6,6.2
